playerID,yearID,teamID,lgID,inseason,G,W,L,rank,plyrMgr
malonfe01,1874,CH2,NA,1,36,18,18,5,Y
woodji01,1874,CH2,NA,2,23,10,13,5,N
pikeli01,1874,HR1,NA,1,53,16,37,7,Y
careyto01,1874,NY2,NA,1,25,13,12,2,Y
highadi01,1874,NY2,NA,2,40,29,11,2,Y
mcbridi01,1874,PH1,NA,1,56,33,23,3,Y
cravebi01,1874,PH2,NA,1,58,29,29,4,Y
paborch01,1875,BR2,NA,1,42,2,40,12,Y
boydbi01,1875,BR2,NA,2,2,0,2,12,Y
wrighha01,1875,BS1,NA,1,82,71,8,1,Y
woodji01,1875,CH2,NA,1,69,30,37,6,N
fergubo01,1875,HR1,NA,1,86,54,28,3,Y
simmojo01,1875,KEO,NA,1,13,1,12,12,Y
gouldch01,1875,NH1,NA,1,23,2,21,8,Y
lathaju01,1875,NH1,NA,2,18,4,14,8,Y
paborch01,1875,NH1,NA,3,6,1,5,8,Y
hicksna01,1875,NY2,NA,1,71,30,38,7,Y
mcbridi01,1875,PH1,NA,1,69,49,18,2,Y
ansonca01,1875,PH1,NA,2,8,4,2,2,Y
mcgeami01,1875,PH2,NA,1,63,34,27,5,Y
addybo01,1875,PH2,NA,2,7,3,4,5,Y
cravebi01,1875,PH3,NA,1,14,2,12,11,Y
sweasch01,1875,SL1,NA,1,19,4,15,8,Y
pearcdi01,1875,SL2,NA,1,72,39,29,4,Y
holliho01,1875,WS6,NA,1,20,4,16,10,Y
parksbi01,1875,WS6,NA,2,8,1,7,10,Y
wrighha01,1876,BSN,NL,1,70,39,31,4,Y
spaldal01,1876,CHN,NL,1,66,52,14,1,Y
gouldch01,1876,CN1,NL,1,65,9,56,8,Y
fergubo01,1876,HAR,NL,1,69,47,21,3,Y
chapmja01,1876,LS1,NL,1,69,30,36,5,Y
cammebi99,1876,NY3,NL,1,57,21,35,6,N
wrighal99,1876,PHN,NL,1,60,14,45,7,N
graffma99,1876,SL3,NL,1,56,39,17,2,N
mcmange99,1876,SL3,NL,2,8,6,2,2,N
wrighha01,1877,BSN,NL,1,61,42,18,1,Y
spaldal01,1877,CHN,NL,1,60,26,33,5,Y
pikeli01,1877,CN1,NL,1,14,3,11,6,Y
addybo01,1877,CN1,NL,2,24,5,19,6,Y
mannija01,1877,CN1,NL,3,20,7,12,6,Y
fergubo01,1877,HAR,NL,1,60,31,27,3,Y
chapmja01,1877,LS1,NL,1,61,35,25,2,N
mcmange99,1877,SL3,NL,1,60,28,32,4,N
wrighha01,1878,BSN,NL,1,60,41,19,1,N
fergubo01,1878,CHN,NL,1,61,30,30,4,Y
mcveyca01,1878,CN1,NL,1,61,37,23,2,Y
clappjo01,1878,IN1,NL,1,63,24,36,5,Y
chapmja01,1878,ML2,NL,1,61,15,45,6,N
yorkto01,1878,PRO,NL,1,62,33,27,3,Y
clappjo01,1879,BFN,NL,1,79,46,32,3,Y
wrighha01,1879,BSN,NL,1,84,54,30,2,N
ansonca01,1879,CHN,NL,1,64,41,21,4,Y
flintsi01,1879,CHN,NL,2,19,5,12,4,Y
mccorji01,1879,CL2,NL,1,82,27,55,6,Y
whitede01,1879,CN1,NL,1,18,9,9,5,Y
mcveyca01,1879,CN1,NL,2,63,34,28,5,Y
wrighge01,1879,PRO,NL,1,85,59,25,1,Y
dorgami01,1879,SR1,NL,1,43,17,26,7,Y
holbebi01,1879,SR1,NL,2,1,0,1,7,Y
maculji01,1879,SR1,NL,3,27,5,21,7,Y
phillho99,1879,TRN,NL,1,47,12,34,8,N
fergubo01,1879,TRN,NL,2,30,7,22,8,Y
cranesa01,1880,BFN,NL,1,84,24,58,7,Y
wrighha01,1880,BSN,NL,1,86,40,44,6,N
ansonca01,1880,CHN,NL,1,86,67,17,1,Y
mccorji01,1880,CL2,NL,1,85,47,37,3,Y
clappjo01,1880,CN1,NL,1,82,21,59,8,Y
mcgeami01,1880,PRO,NL,1,16,8,7,2,Y
wardjo01,1880,PRO,NL,2,32,18,13,2,Y
dorgami01,1880,PRO,NL,3,39,26,12,2,Y
fergubo01,1880,TRN,NL,1,83,41,42,4,Y
bancrfr99,1880,WOR,NL,1,85,40,43,5,N
orourji01,1881,BFN,NL,1,83,45,38,3,Y
wrighha01,1881,BSN,NL,1,83,38,45,6,N
ansonca01,1881,CHN,NL,1,84,56,28,1,Y
mcgeami01,1881,CL2,NL,1,11,4,7,7,Y
clappjo01,1881,CL2,NL,2,74,32,41,7,Y
bancrfr99,1881,DTN,NL,1,84,41,43,4,N
farreja02,1881,PRO,NL,1,51,24,27,2,Y
yorkto01,1881,PRO,NL,2,34,23,10,2,Y
fergubo01,1881,TRN,NL,1,85,39,45,5,Y
dorgami01,1881,WOR,NL,1,56,24,32,8,Y
stoveha01,1881,WOR,NL,2,27,8,18,8,Y
myershe01,1882,BL2,AA,1,74,19,54,6,Y
snydepo01,1882,CN2,AA,1,80,55,25,1,Y
mackde01,1882,LS2,AA,1,80,42,38,3,Y
lathaju01,1882,PH4,AA,1,75,41,34,2,Y
prattal01,1882,PT1,AA,1,79,39,39,4,N
cuthbne01,1882,SL4,AA,1,80,37,43,5,Y
orourji01,1882,BFN,NL,1,84,45,39,3,Y
morrijo01,1882,BSN,NL,1,85,45,39,4,Y
ansonca01,1882,CHN,NL,1,84,55,29,1,Y
mccorji01,1882,CL2,NL,1,4,0,4,5,Y
dunlafr01,1882,CL2,NL,2,80,42,36,5,Y
bancrfr99,1882,DTN,NL,1,86,42,41,6,N
wrighha01,1882,PRO,NL,1,84,52,32,2,N
fergubo01,1882,TRN,NL,1,85,35,48,7,Y
brownfr99,1882,WOR,NL,1,41,9,32,8,N
bondto01,1882,WOR,NL,2,6,2,4,8,Y
chapmja01,1882,WOR,NL,3,37,7,30,8,N
barnibi01,1883,BL2,AA,1,96,28,68,8,Y
phillho99,1883,CL5,AA,1,97,32,65,6,N
snydepo01,1883,CN2,AA,1,98,61,37,3,Y
gerhajo01,1883,LS2,AA,1,98,52,45,5,Y
mutriji99,1883,NY4,AA,1,97,54,42,4,N
knighlo01,1883,PH4,AA,1,98,66,32,1,Y
prattal01,1883,PT1,AA,1,32,12,20,7,N
butleor99,1883,PT1,AA,2,53,17,36,7,N
battijo01,1883,PT1,AA,3,13,2,11,7,Y
sullite01,1883,SL4,AA,1,79,53,26,2,N
comisch01,1883,SL4,AA,2,19,12,7,2,Y
orourji01,1883,BFN,NL,1,98,52,45,5,Y
burdoja01,1883,BSN,NL,1,54,30,24,1,Y
morrijo01,1883,BSN,NL,2,44,33,11,1,Y
ansonca01,1883,CHN,NL,1,98,59,39,2,Y
bancrfr99,1883,CL2,NL,1,100,55,42,4,N
chapmja01,1883,DTN,NL,1,101,40,58,7,N
clappjo01,1883,NY1,NL,1,98,46,50,6,Y
fergubo01,1883,PHI,NL,1,17,4,13,8,Y
purcebl01,1883,PHI,NL,2,82,13,68,8,Y
wrighha01,1883,PRO,NL,1,98,58,40,3,N
barnibi01,1884,BL2,AA,1,109,63,43,6,N
tayloge99,1884,BR3,AA,1,109,40,64,9,N
schmegu99,1884,CL5,AA,1,110,69,39,2,N
whitewi01,1884,CN2,AA,1,72,44,27,5,Y
snydepo01,1884,CN2,AA,2,40,24,14,5,Y
giffoji99,1884,IN2,AA,1,87,25,60,11,N
watkibi01,1884,IN2,AA,2,23,4,18,11,Y
walshmi99,1884,LS2,AA,1,110,68,40,3,N
mutriji99,1884,NY4,AA,1,112,75,32,1,N
knighlo01,1884,PH4,AA,1,109,61,46,7,Y
mcknide99,1884,PT1,AA,1,12,4,8,10,N
fergubo01,1884,PT1,AA,2,42,11,31,10,Y
battijo01,1884,PT1,AA,3,13,6,7,10,Y
creamge01,1884,PT1,AA,4,8,0,8,10,Y
phillho99,1884,PT1,AA,5,35,9,24,10,N
mosesfe99,1884,RIC,AA,1,46,12,30,10,N
williji99,1884,SL4,AA,1,85,51,33,4,N
comisch01,1884,SL4,AA,2,25,16,7,4,Y
mortoch01,1884,TL1,AA,1,110,46,58,8,Y
holliho01,1884,WS7,AA,1,62,12,50,12,N
bicke99,1884,WS7,AA,2,1,0,1,12,N
orourji01,1884,BFN,NL,1,115,64,47,3,Y
morrijo01,1884,BSN,NL,1,116,73,38,2,Y
ansonca01,1884,CHN,NL,1,113,62,50,5,Y
hackech99,1884,CL2,NL,1,113,35,77,7,N
chapmja01,1884,DTN,NL,1,114,28,84,8,N
priceji99,1884,NY1,NL,1,100,56,42,4,N
wardjo01,1884,NY1,NL,2,16,6,8,4,Y
wrighha01,1884,PHI,NL,1,113,39,73,6,N
bancrfr99,1884,PRO,NL,1,114,84,28,1,N
curtied99,1884,ALT,UA,1,25,6,19,10,N
hendebi99,1884,BLU,UA,1,106,58,47,4,N
murnati01,1884,BSU,UA,1,111,58,51,5,Y
hengled99,1884,CHU,UA,1,74,34,39,5,N
battijo01,1884,CHU,UA,2,6,1,5,5,Y
ellicjo01,1884,CHU,UA,3,13,6,6,5,Y
olearda01,1884,CNU,UA,1,35,20,15,3,Y
cranesa01,1884,CNU,UA,2,70,49,21,3,Y
wheelha01,1884,KCU,UA,1,4,0,4,8,Y
portema01,1884,KCU,UA,2,16,3,13,8,Y
sullite01,1884,KCU,UA,3,62,13,46,8,Y
loftuto01,1884,MLU,UA,1,12,8,4,2,N
malonfe01,1884,PHU,UA,1,67,21,46,8,Y
sullite01,1884,SLU,UA,1,31,28,3,1,N
dunlafr01,1884,SLU,UA,2,83,66,16,1,Y
thompam99,1884,SPU,UA,1,9,2,6,9,N
simmojo01,1884,WIL,UA,1,18,2,16,12,N
scanlmi99,1884,WSU,UA,1,114,47,65,7,N
barnibi01,1885,BL2,AA,1,110,41,68,8,N
hackech99,1885,BR3,AA,1,37,15,22,5,N
byrnech99,1885,BR3,AA,2,75,38,37,5,N
cayloop99,1885,CN2,AA,1,112,63,49,2,N
hartji99,1885,LS2,AA,1,112,53,59,6,N
giffoji99,1885,NY4,AA,1,108,44,64,7,N
stoveha01,1885,PH4,AA,1,113,55,57,4,Y
phillho99,1885,PT1,AA,1,111,56,55,3,N
comisch01,1885,SL4,AA,1,112,79,33,1,Y
galvipu01,1885,BFN,NL,1,24,7,17,7,Y
chapmja01,1885,BFN,NL,2,88,31,57,7,N
morrijo01,1885,BSN,NL,1,113,46,66,5,Y
ansonca01,1885,CHN,NL,1,113,87,25,1,Y
mortoch01,1885,DTN,NL,1,38,7,31,6,Y
watkibi01,1885,DTN,NL,2,70,34,36,6,N
mutriji99,1885,NY1,NL,1,112,85,27,2,N
wrighha01,1885,PHI,NL,1,111,56,54,3,N
bancrfr99,1885,PRO,NL,1,110,53,57,4,N
dunlafr01,1885,SL5,NL,1,50,21,29,8,Y
mckinal01,1885,SL5,NL,2,39,6,32,8,Y
dunlafr01,1885,SL5,NL,3,22,9,11,8,Y
barnibi01,1886,BL2,AA,1,139,48,83,8,Y
byrnech99,1886,BR3,AA,1,141,76,61,3,N
cayloop99,1886,CN2,AA,1,141,65,73,5,N
hartji99,1886,LS2,AA,1,138,66,70,4,N
giffoji99,1886,NY4,AA,1,17,5,12,7,N
fergubo01,1886,NY4,AA,2,120,48,70,7,N
simmole99,1886,PH4,AA,1,98,41,55,6,N
sharsbi99,1886,PH4,AA,2,41,22,17,6,N
phillho99,1886,PT1,AA,1,140,80,57,2,N
comisch01,1886,SL4,AA,1,139,93,46,1,Y
morrijo01,1886,BSN,NL,1,118,56,61,5,Y
ansonca01,1886,CHN,NL,1,126,90,34,1,Y
watkibi01,1886,DTN,NL,1,126,87,36,2,N
roweda01,1886,KCN,NL,1,126,30,91,7,Y
mutriji99,1886,NY1,NL,1,124,75,44,3,N
wrighha01,1886,PHI,NL,1,119,71,43,4,N
schmegu99,1886,SL5,NL,1,126,43,79,6,N
scanlmi99,1886,WS8,NL,1,82,13,67,8,N
gaffnjo99,1886,WS8,NL,2,43,15,25,8,N
barnibi01,1887,BL2,AA,1,141,77,58,3,N
byrnech99,1887,BR3,AA,1,138,60,74,6,N
williji99,1887,CL3,AA,1,133,39,92,8,N
schmegu99,1887,CN2,AA,1,136,81,54,2,N
kellyjo01,1887,LS2,AA,1,139,76,60,4,N
fergubo01,1887,NY4,AA,1,30,6,24,7,N
orrda01,1887,NY4,AA,2,8,3,5,7,Y
cayloop99,1887,NY4,AA,3,100,35,60,7,N
bancrfr99,1887,PH4,AA,1,55,26,29,5,N
masonch01,1887,PH4,AA,2,82,38,40,5,N
comisch01,1887,SL4,AA,1,138,95,40,1,Y
kellyki01,1887,BSN,NL,1,95,49,43,5,Y
morrijo01,1887,BSN,NL,2,32,12,17,5,Y
ansonca01,1887,CHN,NL,1,127,71,50,3,Y
watkibi01,1887,DTN,NL,1,127,79,45,1,N
burnhwa99,1887,IN3,NL,1,28,6,22,8,N
thomafr99,1887,IN3,NL,2,29,11,18,8,N
fogelho99,1887,IN3,NL,3,70,20,49,8,N
mutriji99,1887,NY1,NL,1,129,68,55,4,N
wrighha01,1887,PHI,NL,1,128,75,48,2,N
phillho99,1887,PIT,NL,1,125,55,69,6,N
gaffnjo99,1887,WS8,NL,1,126,46,76,7,N
barnibi01,1888,BL2,AA,1,139,57,80,5,N
mcgunbi01,1888,BR3,AA,1,143,88,52,2,N
williji99,1888,CL3,AA,1,64,20,44,6,N
loftuto01,1888,CL3,AA,2,71,30,38,6,N
schmegu99,1888,CN2,AA,1,137,80,54,4,N
roweda01,1888,KC2,AA,1,50,14,36,8,Y
barklsa01,1888,KC2,AA,2,58,21,36,8,Y
watkibi01,1888,KC2,AA,3,25,8,17,8,N
kellyjo01,1888,LS2,AA,1,39,10,29,7,N
davidmo99,1888,LS2,AA,2,3,1,2,7,N
kerinjo01,1888,LS2,AA,3,7,3,4,7,Y
davidmo99,1888,LS2,AA,4,90,34,52,7,N
sharsbi99,1888,PH4,AA,1,137,81,52,3,N
comisch01,1888,SL4,AA,1,137,92,43,1,Y
morrijo01,1888,BSN,NL,1,137,70,64,4,Y
ansonca01,1888,CHN,NL,1,136,77,58,2,Y
watkibi01,1888,DTN,NL,1,94,49,44,5,N
leadlbo99,1888,DTN,NL,2,40,19,19,5,N
spencha99,1888,IN3,NL,1,136,50,85,7,N
mutriji99,1888,NY1,NL,1,138,84,47,1,N
wrighha01,1888,PHI,NL,1,132,69,61,3,N
phillho99,1888,PIT,NL,1,139,66,68,6,N
hewetwa99,1888,WS8,NL,1,40,10,29,8,N
sullite01,1888,WS8,NL,2,96,38,57,8,N
barnibi01,1889,BL2,AA,1,139,70,65,5,N
mcgunbi01,1889,BR3,AA,1,140,93,44,1,N
buckeal99,1889,CL6,AA,1,140,60,78,6,N
schmegu99,1889,CN2,AA,1,141,76,63,4,N
watkibi01,1889,KC2,AA,1,139,55,82,7,N
esterdu01,1889,LS2,AA,1,10,2,8,8,Y
wolfji01,1889,LS2,AA,2,65,14,51,8,Y
shannda01,1889,LS2,AA,3,58,10,46,8,Y
chapmja01,1889,LS2,AA,4,7,1,6,8,N
sharsbi99,1889,PH4,AA,1,138,75,58,3,N
comisch01,1889,SL4,AA,1,141,90,45,2,Y
hartji99,1889,BSN,NL,1,133,83,45,2,N
ansonca01,1889,CHN,NL,1,136,67,65,3,Y
loftuto01,1889,CL4,NL,1,136,61,72,6,N
bancrfr99,1889,IN3,NL,1,68,25,43,7,N
glassja01,1889,IN3,NL,2,67,34,32,7,Y
mutriji99,1889,NY1,NL,1,131,83,43,1,N
wrighha01,1889,PHI,NL,1,130,63,64,4,N
phillho99,1889,PIT,NL,1,71,28,43,5,N
dunlafr01,1889,PIT,NL,2,17,7,10,5,Y
hanlone01,1889,PIT,NL,3,46,26,18,5,Y
morrijo01,1889,WS8,NL,1,51,13,38,8,Y
irwinar01,1889,WS8,NL,2,76,28,45,8,Y
barnibi01,1890,BL3,AA,1,38,15,19,6,N
kenneji99,1890,BR4,AA,1,100,26,73,9,N
buckeal99,1890,CL6,AA,1,80,39,41,2,N
schmegu99,1890,CL6,AA,2,57,38,13,2,N
sullipa99,1890,CL6,AA,3,3,2,1,2,N
chapmja01,1890,LS2,AA,1,136,88,44,1,N
sharsbi99,1890,PH4,AA,1,132,54,78,8,N
powerpa99,1890,RC2,AA,1,133,63,63,5,N
mccarto01,1890,SL4,AA,1,22,11,11,3,Y
kerinjo01,1890,SL4,AA,2,17,9,8,3,Y
rosemch01,1890,SL4,AA,3,15,7,8,3,Y
campaco01,1890,SL4,AA,4,42,27,14,3,Y
mccarto01,1890,SL4,AA,5,5,4,1,3,Y
gerhajo01,1890,SL4,AA,6,38,20,16,3,Y
frazege99,1890,SR2,AA,1,71,31,40,6,N
fessewa99,1890,SR2,AA,2,11,4,7,6,N
frazege99,1890,SR2,AA,3,46,20,25,6,N
mortoch01,1890,TL2,AA,1,134,68,64,4,N
mcgunbi01,1890,BRO,NL,1,129,86,43,1,N
seleefr99,1890,BSN,NL,1,134,76,57,5,N
ansonca01,1890,CHN,NL,1,139,84,53,2,Y
loftuto01,1890,CIN,NL,1,134,77,55,4,N
schmegu99,1890,CL4,NL,1,78,21,55,7,N
leadlbo99,1890,CL4,NL,2,58,23,33,7,N
mutriji99,1890,NY1,NL,1,135,63,68,6,N
wrighha01,1890,PHI,NL,1,22,14,8,3,N
clemeja01,1890,PHI,NL,2,19,13,6,3,Y
reachal01,1890,PHI,NL,3,11,4,7,3,N
allenbo01,1890,PHI,NL,4,35,25,10,3,Y
wrighha01,1890,PHI,NL,5,46,22,23,3,N
heckegu01,1890,PIT,NL,1,138,23,113,8,Y
roweja01,1890,BFP,PL,1,81,22,58,8,Y
faatzja01,1890,BFP,PL,2,34,9,24,8,Y
roweja01,1890,BFP,PL,3,19,5,14,8,Y
wardjo01,1890,BRP,PL,1,133,76,56,2,Y
kellyki01,1890,BSP,PL,1,133,81,48,1,Y
comisch01,1890,CHP,PL,1,138,75,62,4,Y
larkihe01,1890,CLP,PL,1,79,34,45,7,Y
tebeapa01,1890,CLP,PL,2,52,21,30,7,Y
ewingbu01,1890,NYP,PL,1,132,74,57,3,Y
fogarji01,1890,PHP,PL,1,16,7,9,5,Y
buffich01,1890,PHP,PL,2,116,61,54,5,Y
hanlone01,1890,PTP,PL,1,131,60,68,6,Y
barnibi01,1891,BL3,AA,1,139,71,64,4,N
irwinar01,1891,BS2,AA,1,139,93,42,1,Y
schmegu99,1891,CL6,AA,1,138,61,76,6,N
kellyki01,1891,CN3,AA,1,102,43,57,7,Y
chapmja01,1891,LS2,AA,1,141,55,84,8,N
cushmch99,1891,ML3,AA,1,36,21,15,3,N
sharsbi99,1891,PH4,AA,1,18,6,11,4,N
woodge01,1891,PH4,AA,2,125,67,55,4,Y
comisch01,1891,SL4,AA,1,141,86,52,2,Y
trottsa01,1891,WS9,AA,1,12,4,7,9,N
snydepo01,1891,WS9,AA,2,70,23,46,8,Y
shannda01,1891,WS9,AA,3,51,15,34,8,Y
griffsa01,1891,WS9,AA,4,6,2,4,8,Y
wardjo01,1891,BRO,NL,1,137,61,76,6,Y
seleefr99,1891,BSN,NL,1,140,87,51,1,N
ansonca01,1891,CHN,NL,1,137,82,53,2,Y
loftuto01,1891,CIN,NL,1,138,56,81,7,N
leadlbo99,1891,CL4,NL,1,68,34,34,5,N
tebeapa01,1891,CL4,NL,2,73,31,40,5,Y
mutriji99,1891,NY1,NL,1,136,71,61,3,N
wrighha01,1891,PHI,NL,1,138,68,69,4,N
hanlone01,1891,PIT,NL,1,78,31,47,8,Y
mcgunbi01,1891,PIT,NL,2,59,24,33,8,N
vanhage01,1892,BLN,NL,1,11,1,10,12,Y
waltzjo99,1892,BLN,NL,2,8,2,6,12,N
hanlone01,1892,BLN,NL,3,133,43,85,10,Y
wardjo01,1892,BRO,NL,1,158,95,59,2,Y
seleefr99,1892,BSN,NL,1,152,102,48,1,N
ansonca01,1892,CHN,NL,1,147,70,76,7,Y
comisch01,1892,CIN,NL,1,155,82,68,4,Y
tebeapa01,1892,CL4,NL,1,153,93,56,1,Y
chapmja01,1892,LS3,NL,1,54,21,33,11,N
pfefffr01,1892,LS3,NL,2,100,42,56,9,Y
powerpa99,1892,NY1,NL,1,153,71,80,6,N
wrighha01,1892,PHI,NL,1,155,87,66,3,N
buckeal99,1892,PIT,NL,1,29,15,14,6,N
burnsto01,1892,PIT,NL,2,60,27,32,4,Y
buckeal99,1892,PIT,NL,3,66,38,27,4,N
glassja01,1892,SLN,NL,1,4,1,3,9,Y
striccu01,1892,SLN,NL,2,23,6,17,9,Y
crookja01,1892,SLN,NL,3,62,27,33,9,Y
gorege01,1892,SLN,NL,4,16,6,9,11,Y
carutbo01,1892,SLN,NL,5,50,16,32,11,Y
barnibi01,1892,WAS,NL,1,2,0,2,7,N
irwinar01,1892,WAS,NL,2,108,46,60,7,N
richada01,1892,WAS,NL,3,43,12,31,12,Y
hanlone01,1893,BLN,NL,1,130,60,70,8,N
foutzda01,1893,BRO,NL,1,130,65,63,7,Y
seleefr99,1893,BSN,NL,1,131,86,43,1,N
ansonca01,1893,CHN,NL,1,128,56,71,9,Y
comisch01,1893,CIN,NL,1,131,65,63,6,Y
tebeapa01,1893,CL4,NL,1,129,73,55,3,Y
barnibi01,1893,LS3,NL,1,126,50,75,11,N
wardjo01,1893,NY1,NL,1,136,68,64,5,Y
wrighha01,1893,PHI,NL,1,133,72,57,4,N
buckeal99,1893,PIT,NL,1,131,81,48,2,N
watkibi01,1893,SLN,NL,1,135,57,75,10,N
orourji01,1893,WAS,NL,1,130,40,89,12,Y
hanlone01,1894,BLN,NL,1,129,89,39,1,N
foutzda01,1894,BRO,NL,1,135,70,61,5,Y
seleefr99,1894,BSN,NL,1,133,83,49,3,N
ansonca01,1894,CHN,NL,1,137,57,75,8,Y
comisch01,1894,CIN,NL,1,134,55,75,10,Y
tebeapa01,1894,CL4,NL,1,130,68,61,6,Y
barnibi01,1894,LS3,NL,1,131,36,94,12,N
wardjo01,1894,NY1,NL,1,139,88,44,2,Y
irwinar01,1894,PHI,NL,1,132,71,57,4,Y
buckeal99,1894,PIT,NL,1,110,53,55,7,N
mackco01,1894,PIT,NL,2,23,12,10,7,Y
milledo01,1894,SLN,NL,1,133,56,76,9,N
schmegu99,1894,WAS,NL,1,132,45,87,11,N
hanlone01,1895,BLN,NL,1,132,87,43,1,N
foutzda01,1895,BRO,NL,1,134,71,60,5,Y
seleefr99,1895,BSN,NL,1,133,71,60,6,N
ansonca01,1895,CHN,NL,1,133,72,58,4,Y
ewingbu01,1895,CIN,NL,1,132,66,64,8,Y
tebeapa01,1895,CL4,NL,1,132,84,46,2,Y
mcclojo99,1895,LS3,NL,1,133,35,96,12,N
davisge01,1895,NY1,NL,1,33,16,17,9,Y
doyleja01,1895,NY1,NL,2,64,32,31,9,Y
watkiha99,1895,NY1,NL,3,35,18,17,9,N
irwinar01,1895,PHI,NL,1,133,78,53,3,N
mackco01,1895,PIT,NL,1,135,71,61,7,Y
buckeal99,1895,SLN,NL,1,50,16,34,11,N
vondech99,1895,SLN,NL,2,1,1,0,11,N
quinnjo02,1895,SLN,NL,3,40,11,28,11,Y
phelale99,1895,SLN,NL,4,45,11,30,11,N
schmegu99,1895,WAS,NL,1,133,43,85,10,N
hanlone01,1896,BLN,NL,1,132,90,39,1,N
foutzda01,1896,BRO,NL,1,133,58,73,10,Y
seleefr99,1896,BSN,NL,1,132,74,57,4,N
ansonca01,1896,CHN,NL,1,132,71,57,5,Y
ewingbu01,1896,CIN,NL,1,128,77,50,3,Y
tebeapa01,1896,CL4,NL,1,135,80,48,2,Y
mcclojo99,1896,LS3,NL,1,19,2,17,12,N
mcgunbi01,1896,LS3,NL,2,115,36,76,12,N
irwinar01,1896,NY1,NL,1,90,36,53,7,N
joycebi01,1896,NY1,NL,2,43,28,14,7,Y
nashbi01,1896,PHI,NL,1,130,62,68,8,Y
mackco01,1896,PIT,NL,1,131,66,63,6,Y
diddlha99,1896,SLN,NL,1,17,7,10,11,N
lathaar01,1896,SLN,NL,2,3,0,3,11,Y
vondech99,1896,SLN,NL,3,2,0,2,11,N
connoro01,1896,SLN,NL,4,46,8,37,11,Y
dowdto01,1896,SLN,NL,5,63,25,38,11,Y
schmegu99,1896,WAS,NL,1,133,58,73,9,N
hanlone01,1897,BLN,NL,1,136,90,40,2,N
barnibi01,1897,BRO,NL,1,136,61,71,7,N
seleefr99,1897,BSN,NL,1,135,93,39,1,N
ansonca01,1897,CHN,NL,1,138,59,73,9,Y
ewingbu01,1897,CIN,NL,1,134,76,56,4,Y
tebeapa01,1897,CL4,NL,1,132,69,62,5,Y
rogerji01,1897,LS3,NL,1,44,17,24,11,Y
clarkfr01,1897,LS3,NL,2,92,35,54,11,Y
joycebi01,1897,NY1,NL,1,138,83,48,3,Y
stallge01,1897,PHI,NL,1,134,55,77,10,Y
donovpa01,1897,PIT,NL,1,135,60,71,8,Y
dowdto01,1897,SLN,NL,1,29,6,22,12,Y
nicolhu01,1897,SLN,NL,2,40,8,32,12,N
hallmbi01,1897,SLN,NL,3,50,13,36,12,Y
vondech99,1897,SLN,NL,4,14,2,12,12,N
schmegu99,1897,WAS,NL,1,36,9,25,6,N
brownto01,1897,WAS,NL,2,99,52,46,6,Y
hanlone01,1898,BLN,NL,1,154,96,53,2,N
barnibi01,1898,BRO,NL,1,35,15,20,10,N
griffmi01,1898,BRO,NL,2,4,1,3,10,Y
